位置 (米 m) 运行#1,相对强度 运行#1,位置 (米 m) 运行#2,相对强度 运行#2,位置 (米 m) 运行#3,相对强度 运行#3,位置 (米 m) 运行#4,相对强度 运行#4
5.9175E-4,0.050659,-1.3808E-4,0.040680,0.0000,0.021454,-1.3808E-4,0.022980
6.3120E-4,0.051468,-1.3808E-4,0.040985,0.0000,0.021255,-1.3808E-4,0.021759
6.5092E-4,0.051880,-1.3808E-4,0.039062,0.0000,0.022583,-1.3808E-4,0.023392
6.7065E-4,0.051666,-1.3808E-4,0.038147,0.0000,0.023285,-1.3808E-4,0.024200
6.9037E-4,0.051468,-1.3808E-4,0.040787,0.0000,0.024918,-1.3808E-4,0.022369
7.1010E-4,0.052490,-1.3808E-4,0.040283,0.0000,0.021759,-1.3808E-4,0.022476
7.2982E-4,0.053299,-1.3808E-4,0.040375,0.0000,0.021561,-1.3808E-4,0.022781
7.6927E-4,0.053101,-1.3808E-4,0.040588,0.0000,0.024811,-1.3808E-4,0.025620
7.8900E-4,0.051666,-1.3808E-4,0.040985,0.0000,0.024109,-1.3808E-4,0.024200
8.2845E-4,0.053406,-1.3808E-4,0.042618,0.0000,0.023499,-1.3808E-4,0.022980
8.8762E-4,0.054413,-1.3808E-4,0.040894,0.0000,0.023392,-1.3808E-4,0.024200
9.2707E-4,0.051666,-1.3808E-4,0.038040,0.0000,0.023804,-1.3808E-4,0.023499
9.8625E-4,0.051254,-1.3808E-4,0.040283,0.0000,0.022888,-1.3808E-4,0.023392
0.0010454,0.052078,-1.3808E-4,0.041595,0.0000,0.022675,-1.3808E-4,0.021057
0.0011243,0.054825,-1.3808E-4,0.041809,0.0000,0.023392,-1.3808E-4,0.023087
0.0011835,0.052383,-1.3808E-4,0.040176,0.0000,0.026138,-1.3808E-4,0.026245
0.0012427,0.053192,-1.3808E-4,0.039764,0.0000,0.023590,-1.3808E-4,0.021973
0.0013216,0.054413,-1.3808E-4,0.041809,0.0000,0.021866,-1.3808E-4,0.021362
0.0013808,0.054108,-1.3808E-4,0.040070,0.0000,0.023193,-1.3808E-4,0.024414
0.0014399,0.055634,-1.3808E-4,0.038849,0.0000,0.023697,-1.3808E-4,0.024719
0.0014794,0.052887,-1.3808E-4,0.038956,0.0000,0.023193,-1.3808E-4,0.022888
0.0015188,0.054016,-1.3808E-4,0.040375,0.0000,0.021973,-1.3808E-4,0.022369
0.0015780,0.053909,-1.3808E-4,0.040588,0.0000,0.025024,-1.3808E-4,0.023193
0.0016174,0.055634,-1.3808E-4,0.039062,0.0000,0.024719,-1.3808E-4,0.024506
0.0016569,0.052383,-1.3808E-4,0.041504,0.0000,0.023804,-1.3808E-4,0.021255
0.0017161,0.053802,-1.3808E-4,0.041504,0.0000,0.022781,-1.3808E-4,0.023087
0.0017752,0.053909,-1.3808E-4,0.039871,0.0000,0.022675,-1.3808E-4,0.022980
0.0018344,0.055740,-1.3808E-4,0.040283,0.0000,0.023193,-1.3808E-4,0.024200
0.0019133,0.054214,-1.3808E-4,0.038956,0.0000,0.022369,-1.3808E-4,0.024719
0.0019922,0.052582,-1.3808E-4,0.042725,0.0000,0.022476,-1.3808E-4,0.020340
0.0020908,0.056656,-1.3808E-4,0.039673,0.0000,0.021973,-1.3808E-4,0.025330
0.0021697,0.055023,-1.3808E-4,0.039566,0.0000,0.024612,-1.3808E-4,0.025421
0.0022684,0.052383,-1.3808E-4,0.039673,0.0000,0.022583,-1.3808E-4,0.022278
0.0023473,0.055939,-1.3808E-4,0.042114,0.0000,0.021667,-1.3808E-4,0.022064
0.0024262,0.054626,-1.3808E-4,0.042206,0.0000,0.023590,-1.3808E-4,0.023193
0.0025051,0.057266,-1.3808E-4,0.038345,0.0000,0.024200,-1.3808E-4,0.023392
0.0025840,0.055328,-1.3808E-4,0.040985,0.0000,0.022781,-1.3808E-4,0.023087
0.0026826,0.055435,-1.3808E-4,0.040787,0.0000,0.021454,-1.3808E-4,0.022980
0.0027615,0.058884,-1.3808E-4,0.040482,0.0000,0.021759,-1.3808E-4,0.023285
0.0028404,0.055023,-1.3808E-4,0.038956,0.0000,0.025940,-1.3808E-4,0.025726
0.0029193,0.057159,-1.3808E-4,0.039154,0.0000,0.022583,-1.3808E-4,0.023590
0.0029982,0.054718,-1.3808E-4,0.040894,0.0000,0.021561,-1.3808E-4,0.022278
0.0030771,0.058884,-1.3808E-4,0.040588,0.0000,0.023285,-1.3808E-4,0.023193
0.0031757,0.059204,-1.3808E-4,0.039154,0.0000,0.025024,-1.3808E-4,0.024307
0.0032546,0.057068,-1.3808E-4,0.039459,0.0000,0.023590,-1.3808E-4,0.021255
0.0033532,0.057983,-1.3808E-4,0.042007,0.0000,0.021973,-1.3808E-4,0.023697
0.0034321,0.060211,-1.3808E-4,0.040482,0.0000,0.022675,-1.3808E-4,0.023193
0.0035308,0.057068,-1.3808E-4,0.040375,0.0000,0.023193,-1.3808E-4,0.025620
0.0036097,0.058792,-1.3808E-4,0.039978,0.0000,0.023590,-1.3808E-4,0.023499
0.0037083,0.055740,-1.3808E-4,0.040588,0.0000,0.021973,-1.3808E-4,0.022171
0.0037872,0.059296,-1.3808E-4,0.040985,0.0000,0.022369,-1.3808E-4,0.025528
0.0038858,0.057770,-1.3808E-4,0.039459,0.0000,0.024200,-1.3808E-4,0.025620
0.0039647,0.059906,-1.3808E-4,0.041092,0.0000,0.023895,-1.3808E-4,0.023087
0.0040633,0.057678,-1.3808E-4,0.040985,0.0000,0.022064,-1.3808E-4,0.024414
0.0041620,0.060730,-1.3808E-4,0.040176,0.0000,0.025421,-1.3808E-4,0.025223
0.0042606,0.061935,-1.3808E-4,0.039566,0.0000,0.024109,-1.3808E-4,0.023895
0.0043592,0.057358,-1.3808E-4,0.040787,0.0000,0.023499,-1.3808E-4,0.022278
0.0044381,0.059509,-1.3808E-4,0.039566,0.0000,0.020752,-1.3808E-4,0.023285
0.0045367,0.061737,-1.3808E-4,0.040894,0.0000,0.022980,-1.3808E-4,0.024612
0.0046354,0.062149,-1.3808E-4,0.038544,0.0000,0.024307,-1.3808E-4,0.025726
0.0047340,0.058685,-1.3808E-4,0.039566,0.0000,0.024918,-1.3808E-4,0.023697
0.0048523,0.057678,-1.3808E-4,0.041809,0.0000,0.020752,-1.3808E-4,0.023285
0.0049510,0.062653,-1.3808E-4,0.040680,0.0000,0.021759,-1.3808E-4,0.025528
0.0050496,0.058182,-1.3808E-4,0.038757,0.0000,0.025330,-1.3808E-4,0.025620
0.0051482,0.059708,-1.3808E-4,0.040375,0.0000,0.023804,-1.3808E-4,0.022171
0.0052468,0.061340,-1.3808E-4,0.040787,0.0000,0.021149,-1.3808E-4,0.022675
0.0053455,0.059402,-1.3808E-4,0.040985,0.0000,0.021866,-1.3808E-4,0.023193
0.0054441,0.061539,-1.3808E-4,0.040375,0.0000,0.023285,-1.3808E-4,0.025024
0.0055624,0.060120,-1.3808E-4,0.039978,0.0000,0.023285,-1.3808E-4,0.022278
0.0056611,0.056961,-1.3808E-4,0.040482,0.0000,0.021255,-1.3808E-4,0.021255
0.0057794,0.061935,-1.3808E-4,0.041290,0.0000,0.024414,-1.3808E-4,0.023697
0.0058780,0.058594,-1.3808E-4,0.039978,0.0000,0.024414,-1.3808E-4,0.024506
0.0059767,0.061844,-1.3808E-4,0.040482,0.0000,0.024506,-1.3808E-4,0.022171
0.0060753,0.057465,-1.3808E-4,0.041397,0.0000,0.020645,-1.3808E-4,0.022781
0.0061739,0.062347,-1.3808E-4,0.041199,0.0000,0.023392,-1.3808E-4,0.023285
0.0062725,0.060516,-1.3808E-4,0.037735,0.0000,0.025528,-1.3808E-4,0.023590
0.0063712,0.058884,-1.3808E-4,0.039368,0.0000,0.022888,-1.3808E-4,0.024719
0.0064698,0.060822,-1.3808E-4,0.042007,0.0000,0.021667,-1.3808E-4,0.021057
0.0065684,0.060730,-1.3808E-4,0.039764,0.0000,0.022980,-1.3808E-4,0.024506
0.0066868,0.061340,-1.3808E-4,0.039978,0.0000,0.024414,-1.3808E-4,0.024612
0.0067854,0.059509,-1.3808E-4,0.039261,0.0000,0.023499,-1.3808E-4,0.022675
0.0069037,0.061935,-1.3808E-4,0.039978,0.0000,0.022675,-1.3808E-4,0.023285
0.0070024,0.060211,-1.3808E-4,0.040283,0.0000,0.023590,-1.3808E-4,0.024719
0.0071207,0.060120,-1.3808E-4,0.039871,0.0000,0.024307,-1.3808E-4,0.024109
0.0072391,0.059509,-1.3808E-4,0.040176,0.0000,0.023804,-1.1835E-4,0.022888
0.0073574,0.060928,-1.3808E-4,0.041901,0.0000,0.022171,-1.1835E-4,0.021454
0.0074758,0.061432,-1.3808E-4,0.040176,0.0000,0.024002,-1.1835E-4,0.022980
0.0075941,0.061935,-1.3808E-4,0.040680,0.0000,0.024414,-1.1835E-4,0.023499
0.0077125,0.057068,-1.3808E-4,0.038956,0.0000,0.023193,-1.1835E-4,0.022583
0.0078111,0.059708,-1.3808E-4,0.041092,0.0000,0.022369,-1.1835E-4,0.023804
0.0079294,0.057983,-1.3808E-4,0.039978,0.0000,0.022171,-1.1835E-4,0.025421
0.0080281,0.057465,-1.3808E-4,0.039978,0.0000,0.024414,-1.1835E-4,0.024719
0.0081464,0.058380,-1.3808E-4,0.039154,0.0000,0.024200,-1.1835E-4,0.023697
0.0082450,0.057358,-1.3808E-4,0.039764,0.0000,0.020645,-9.8625E-5,0.022583
0.0083634,0.061035,-1.3808E-4,0.038544,0.0000,0.022583,-9.8625E-5,0.024719
0.0084620,0.061035,-1.3808E-4,0.039368,0.0000,0.022675,-7.8900E-5,0.025726
0.0085606,0.058685,-1.3808E-4,0.039459,0.0000,0.022888,-7.8900E-5,0.024414
0.0086593,0.057571,-1.3808E-4,0.042114,0.0000,0.022781,-7.8900E-5,0.021667
0.0087382,0.057266,-1.3808E-4,0.041504,0.0000,0.021454,-7.8900E-5,0.024200
0.0088368,0.059097,-1.3808E-4,0.038345,0.0000,0.023087,-7.8900E-5,0.025024
0.0089354,0.055237,-1.3808E-4,0.041092,0.0000,0.022781,-7.8900E-5,0.021149
0.0090538,0.057983,-1.3808E-4,0.040680,0.0000,0.021866,-5.9175E-5,0.021561
0.0091524,0.059708,-1.3808E-4,0.040375,0.0000,0.023590,-5.9175E-5,0.024719
0.0092313,0.057358,-1.3808E-4,0.039673,0.0000,0.023895,-5.9175E-5,0.023697
0.0093299,0.057465,-1.3808E-4,0.039459,0.0000,0.022583,-3.9450E-5,0.021759
0.0094285,0.054825,-1.3808E-4,0.042313,0.0000,0.021973,-3.9450E-5,0.022781
0.0095272,0.058594,-1.3808E-4,0.041595,0.0000,0.022476,-1.9725E-5,0.023499
0.0096061,0.055435,-1.3808E-4,0.038345,0.0000,0.023590,-1.9725E-5,0.023392
0.0097047,0.057068,-1.3808E-4,0.040588,0.0000,0.022781,0.0000,0.022980
0.0097836,0.053909,-1.3808E-4,0.040894,0.0000,0.021454,0.0000,0.024109
0.0098822,0.057983,-1.3808E-4,0.040283,0.0000,0.020950,1.9725E-5,0.025024
0.0099611,0.056763,-1.3808E-4,0.040482,0.0000,0.023392,3.9450E-5,0.024109
0.010060,0.054825,-1.3808E-4,0.038757,0.0000,0.023499,5.9175E-5,0.022675
0.010139,0.053711,-1.3808E-4,0.041290,0.0000,0.021255,5.9175E-5,0.021667
0.010237,0.056351,-1.3808E-4,0.040985,0.0000,0.022980,7.8900E-5,0.023392
0.010336,0.054413,-1.3808E-4,0.040482,0.0000,0.025223,9.8625E-5,0.025024
0.010435,0.054825,-1.3808E-4,0.040787,0.0000,0.023590,1.1835E-4,0.022781
0.010553,0.054214,-1.3808E-4,0.041199,0.0000,0.021454,1.3808E-4,0.023499
0.010651,0.055939,-1.3808E-4,0.040283,0.0000,0.023087,1.5780E-4,0.023804
0.010770,0.053192,-1.3808E-4,0.039673,0.0000,0.024918,1.7753E-4,0.024200
0.010888,0.054016,-1.3808E-4,0.039154,0.0000,0.024200,1.9725E-4,0.022064
0.010987,0.052078,-1.3808E-4,0.040283,0.0000,0.021759,2.3670E-4,0.022064
0.011105,0.055542,-1.3808E-4,0.040482,0.0000,0.023285,2.5643E-4,0.023697
0.011204,0.054306,-1.3808E-4,0.038147,0.0000,0.023499,2.7615E-4,0.024612
0.011302,0.052490,-1.3808E-4,0.039871,0.0000,0.022064,2.9588E-4,0.022171
0.011421,0.051880,-1.3808E-4,0.041504,0.0000,0.020844,3.1560E-4,0.021667
0.011500,0.052689,-1.3808E-4,0.041504,0.0000,0.021667,3.3533E-4,0.025940
0.011598,0.051575,-1.3808E-4,0.037125,0.0000,0.022888,3.5505E-4,0.025620
0.011677,0.052078,-1.3808E-4,0.039764,0.0000,0.022583,3.7478E-4,0.024612
0.011756,0.050751,-1.3808E-4,0.043030,0.0000,0.020752,3.9450E-4,0.022888
0.011815,0.050247,-1.3808E-4,0.039764,0.0000,0.022675,4.1422E-4,0.025024
0.011894,0.053909,-1.3808E-4,0.039764,0.0000,0.024109,4.3395E-4,0.024414
0.011973,0.050247,-1.3808E-4,0.039673,0.0000,0.023087,4.5368E-4,0.022675
0.012032,0.050140,-1.3808E-4,0.040482,0.0000,0.022369,4.7340E-4,0.021866
0.012111,0.052887,-1.3808E-4,0.040588,0.0000,0.024200,5.1285E-4,0.025528
0.012190,0.049637,-1.3808E-4,0.039978,0.0000,0.024109,5.3258E-4,0.024719
0.012249,0.050659,-1.3808E-4,0.039154,0.0000,0.024307,5.7202E-4,0.022278
0.012328,0.048920,-1.3808E-4,0.039459,0.0000,0.022583,6.1148E-4,0.023285
0.012407,0.052078,-1.3808E-4,0.038849,0.0000,0.023895,6.5092E-4,0.025223
0.012486,0.051880,-1.3808E-4,0.039062,0.0000,0.025116,6.7065E-4,0.024918
0.012545,0.050247,-1.3808E-4,0.039673,0.0000,0.023895,7.1010E-4,0.022476
0.012624,0.047394,-1.3808E-4,0.040680,0.0000,0.022278,7.4955E-4,0.023087
0.012703,0.051056,-1.3808E-4,0.041290,0.0000,0.022980,7.8900E-4,0.023499
0.012762,0.050858,-1.3808E-4,0.040787,0.0000,0.025421,8.0872E-4,0.025726
0.012841,0.046692,-1.3808E-4,0.038956,0.0000,0.022583,8.2845E-4,0.023499
0.012920,0.047089,-1.3808E-4,0.041702,0.0000,0.022064,8.4817E-4,0.023499
0.012979,0.049133,-1.3808E-4,0.038147,0.0000,0.021759,8.6790E-4,0.024612
0.013058,0.049728,-1.3808E-4,0.040176,0.0000,0.023895,8.8762E-4,0.026138
0.013117,0.045166,-1.3808E-4,0.040283,0.0000,0.022583,9.0735E-4,0.023087
0.013196,0.044861,-1.3808E-4,0.040787,0.0000,0.022171,9.2707E-4,0.022171
0.013255,0.049942,-1.3808E-4,0.039566,0.0000,0.021973,9.4680E-4,0.023804
0.013314,0.047195,-1.3808E-4,0.038452,0.0000,0.025024,9.6652E-4,0.023804
0.013393,0.046890,-1.3808E-4,0.040680,0.0000,0.023697,9.8625E-4,0.022980
0.013472,0.047806,-1.3808E-4,0.042114,0.0000,0.021362,0.0010060,0.022064
0.013531,0.049942,-1.3808E-4,0.040894,0.0000,0.024109,0.0010454,0.025421
0.013610,0.048828,-1.3808E-4,0.039154,0.0000,0.024918,0.0010651,0.024612
0.013669,0.047302,-1.3808E-4,0.040588,0.0000,0.022980,0.0010849,0.023392
0.013748,0.044037,-1.3808E-4,0.040985,0.0000,0.023804,0.0011243,0.023895
0.013807,0.048218,-1.3808E-4,0.039062,0.0000,0.024109,0.0011440,0.025330
0.013886,0.047806,-1.3808E-4,0.038345,0.0000,0.025421,0.0011835,0.023392
0.013965,0.044037,-1.3808E-4,0.039871,0.0000,0.024612,0.0012032,0.021454
0.014024,0.044449,-1.3808E-4,0.040680,0.0000,0.021362,0.0012427,0.024200
0.014084,0.047089,-1.3808E-4,0.041504,0.0000,0.022369,0.0012821,0.023804
0.014163,0.043839,-1.3808E-4,0.038147,0.0000,0.023193,0.0013216,0.023499
0.014222,0.043533,-1.3808E-4,0.041092,0.0000,0.022980,0.0013610,0.022583
0.014281,0.044037,-1.1835E-4,0.041199,0.0000,0.022980,0.0014005,0.023895
0.014340,0.047501,-1.1835E-4,0.041092,0.0000,0.023392,0.0014596,0.024307
0.014419,0.044647,-1.1835E-4,0.038956,0.0000,0.023499,0.0014991,0.024200
0.014478,0.044144,-1.1835E-4,0.040680,0.0000,0.022980,0.0015583,0.021561
0.014537,0.044556,-1.1835E-4,0.040283,0.0000,0.021866,0.0016174,0.024811
0.014616,0.044861,-1.1835E-4,0.040482,0.0000,0.021149,0.0016766,0.024109
0.014675,0.045471,-1.1835E-4,0.037735,0.0000,0.025421,0.0017358,0.024918
0.014735,0.043335,-1.1835E-4,0.038849,0.0000,0.023285,0.0017950,0.024506
0.014794,0.043640,-1.1835E-4,0.039673,0.0000,0.021759,0.0018739,0.021866
0.014853,0.044647,-1.1835E-4,0.039261,0.0000,0.024811,0.0019528,0.025116
0.014912,0.044861,-1.1835E-4,0.037628,0.0000,0.023193,0.0020317,0.025940
0.014971,0.043945,-1.1835E-4,0.037842,0.0000,0.023697,0.0021303,0.022675
0.015030,0.042114,-1.1835E-4,0.041290,0.0000,0.023285,0.0022289,0.023804
0.015090,0.043732,-1.1835E-4,0.039673,0.0000,0.022064,0.0023473,0.024811
0.015149,0.044144,-1.1835E-4,0.041199,0.0000,0.023392,0.0024459,0.023804
0.015208,0.042313,-1.1835E-4,0.040375,0.0000,0.023193,0.0025445,0.023392
0.015247,0.042618,-7.8900E-5,0.041504,0.0000,0.021667,0.0026037,0.021057
0.015307,0.042725,-3.9450E-5,0.041199,0.0000,0.024200,0.0026826,0.026337
0.015346,0.044342,-1.9725E-5,0.040070,0.0000,0.024307,0.0027615,0.025223
0.015385,0.042206,-1.3553E-20,0.037537,0.0000,0.023590,0.0028404,0.025024
0.015445,0.042114,-1.3553E-20,0.041901,0.0000,0.021973,0.0028996,0.022781
0.015484,0.042816,1.9725E-5,0.040985,0.0000,0.023193,0.0029785,0.024307
0.015524,0.043533,3.9450E-5,0.039673,0.0000,0.024811,0.0030574,0.026031
0.015583,0.043640,3.9450E-5,0.040482,0.0000,0.022369,0.0031363,0.022781
0.015622,0.040375,5.9175E-5,0.041901,0.0000,0.021149,0.0032152,0.024612
0.015662,0.042419,7.8900E-5,0.041290,0.0000,0.022888,0.0032941,0.025726
0.015701,0.043839,9.8625E-5,0.038239,0.0000,0.022980,0.0033927,0.025528
0.015741,0.042114,1.1835E-4,0.040283,0.0000,0.024109,0.0034716,0.023590
0.015780,0.041504,1.3807E-4,0.040787,0.0000,0.023895,0.0035702,0.025024
0.015839,0.042206,1.7752E-4,0.040482,0.0000,0.023392,0.0036491,0.027054
0.015879,0.042725,2.1697E-4,0.039368,0.0000,0.025421,0.0037477,0.027054
0.015918,0.043945,2.5643E-4,0.037842,0.0000,0.023285,0.0038266,0.022781
0.015938,0.042206,2.7615E-4,0.039871,0.0000,0.021454,0.0039055,0.021973
0.015977,0.042206,3.1560E-4,0.040588,0.0000,0.024002,0.0040042,0.023895
0.016036,0.044342,3.5505E-4,0.037933,0.0000,0.023697,0.0040831,0.026443
0.016076,0.040375,3.9450E-4,0.037735,0.0000,0.022583,0.0041817,0.024109
0.016115,0.040588,4.1422E-4,0.039764,0.0000,0.022476,0.0042606,0.023590
0.016174,0.042419,4.3395E-4,0.039764,0.0000,0.024719,0.0043592,0.025620
0.016214,0.044250,4.7340E-4,0.037430,0.0000,0.025116,0.0044381,0.027466
0.016273,0.040680,4.9313E-4,0.039062,0.0000,0.024002,0.0045367,0.024200
0.016313,0.042313,5.3258E-4,0.039062,0.0000,0.020844,0.0046156,0.024811
0.016372,0.043228,5.7203E-4,0.039062,0.0000,0.021973,0.0047143,0.026031
0.016411,0.042816,5.9175E-4,0.039062,0.0000,0.023697,0.0048129,0.025940
0.016470,0.040894,6.3120E-4,0.037628,0.0000,0.024307,0.0048918,0.023285
0.016510,0.041199,6.7065E-4,0.039459,0.0000,0.023895,0.0049904,0.024414
0.016569,0.042206,7.2983E-4,0.039764,0.0000,0.023499,0.0050890,0.025528
0.016608,0.043228,7.8900E-4,0.039673,0.0000,0.023895,0.0051679,0.025620
0.016668,0.042114,8.2845E-4,0.038849,0.0000,0.022171,0.0052468,0.023499
0.016707,0.042007,8.8762E-4,0.041092,0.0000,0.023087,0.0053455,0.025620
0.016766,0.043121,9.4680E-4,0.040787,0.0000,0.023895,0.0054244,0.025528
0.016806,0.044342,9.8625E-4,0.039261,0.0000,0.023499,0.0055230,0.026855
0.016865,0.041397,0.0010454,0.039459,0.0000,0.023499,0.0056019,0.024811
0.016904,0.040588,0.0010849,0.041290,0.0000,0.021255,0.0057005,0.026642
0.016963,0.041809,0.0011441,0.040176,0.0000,0.022064,0.0057991,0.027359
0.017003,0.043640,0.0011835,0.039566,0.0000,0.024200,0.0058978,0.027664
0.017062,0.041290,0.0012229,0.038849,0.0000,0.023804,0.0059767,0.024307
0.017121,0.040680,0.0012821,0.040482,0.0000,0.021057,0.0060753,0.024506
0.017161,0.043640,0.0013216,0.039261,0.0000,0.024200,0.0061542,0.025421
0.017220,0.044037,0.0013807,0.038040,0.0000,0.024307,0.0062528,0.024918
0.017259,0.041290,0.0014399,0.040375,0.0000,0.023895,0.0063317,0.023193
0.017319,0.040283,0.0014794,0.041199,0.0000,0.022980,0.0064303,0.024200
0.017358,0.042206,0.0015385,0.040482,0.0000,0.023804,0.0065290,0.028275
0.017397,0.042618,0.0015977,0.040283,0.0000,0.025620,0.0066079,0.026443
0.017457,0.040894,0.0016569,0.039368,0.0000,0.024719,0.0067065,0.025726
0.017496,0.041199,0.0016963,0.040588,0.0000,0.023697,0.0068051,0.026443
0.017536,0.044144,0.0017555,0.041397,0.0000,0.020950,0.0069037,0.026550
0.017575,0.043640,0.0017950,0.041397,0.0000,0.025330,0.0070221,0.028671
0.017614,0.041595,0.0018542,0.039261,0.0000,0.024811,0.0071207,0.024612
0.017654,0.040985,0.0018936,0.043228,0.0000,0.022064,0.0072193,0.023895
0.017693,0.042618,0.0019330,0.043121,0.0000,0.022888,0.0073180,0.023285
0.017733,0.042206,0.0019922,0.041092,0.0000,0.024109,0.0074363,0.026337
0.017772,0.041397,0.0020514,0.040482,0.0000,0.023392,0.0075349,0.025116
0.017812,0.041397,0.0020908,0.043427,0.0000,0.021057,0.0076336,0.024414
0.017851,0.042419,0.0021500,0.042511,0.0000,0.022064,0.0077519,0.028168
0.017891,0.043121,0.0021895,0.041290,0.0000,0.025024,0.0078703,0.026855
0.017930,0.041702,0.0022289,0.040894,0.0000,0.024200,0.0079689,0.026550
0.017969,0.040588,0.0022881,0.044449,0.0000,0.021362,0.0080675,0.024307
0.018009,0.044342,0.0023275,0.043335,0.0000,0.023193,0.0081661,0.026138
0.018048,0.042511,0.0023867,0.041809,0.0000,0.023193,0.0082845,0.025223
0.018088,0.042816,0.0024262,0.043335,0.0000,0.024002,0.0083634,0.023697
0.018127,0.040985,0.0024656,0.044449,0.0000,0.022476,0.0084620,0.024811
0.018167,0.042007,0.0025051,0.043640,0.0000,0.022888,0.0085606,0.024109
0.018206,0.042114,0.0025445,0.042206,0.0000,0.024719,0.0086395,0.025024
0.018246,0.041901,0.0026037,0.044556,0.0000,0.023499,0.0087184,0.023895
0.018285,0.040985,0.0026629,0.045670,0.0000,0.022369,0.0087973,0.025330
0.018325,0.043030,0.0027220,0.042923,0.0000,0.022171,0.0088565,0.025833
0.018364,0.043427,0.0028009,0.044556,0.0000,0.024109,0.0089157,0.026443
0.018403,0.041092,0.0028601,0.045975,0.0000,0.023590,0.0089946,0.026443
0.018443,0.042007,0.0029193,0.046387,0.0000,0.023285,0.0090735,0.025940
0.018482,0.044037,0.0029982,0.048416,0.0000,0.023804,0.0091524,0.025421
0.018541,0.045059,0.0030376,0.045166,0.0000,0.025330,0.0092313,0.025940
0.018581,0.041199,0.0030968,0.045471,0.0000,0.023895,0.0093102,0.025024
0.018620,0.042511,0.0031560,0.047089,0.0000,0.022476,0.0094088,0.025024
0.018680,0.043427,0.0032152,0.050049,0.0000,0.022888,0.0094877,0.024414
0.018719,0.044952,0.0032743,0.047195,0.0000,0.024414,0.0095863,0.024612
0.018778,0.042923,0.0033335,0.047607,0.0000,0.023087,0.0096850,0.023697
0.018837,0.040787,0.0033927,0.049225,0.0000,0.020844,0.0097639,0.022675
0.018897,0.043640,0.0034519,0.050247,0.0000,0.022888,0.0098625,0.025940
0.018956,0.043945,0.0035110,0.047302,0.0000,0.025528,0.0099414,0.025116
0.019015,0.042816,0.0035702,0.050446,0.0000,0.024506,0.010040,0.025330
0.019054,0.041595,0.0036097,0.052277,0.0000,0.022476,0.010119,0.024612
0.019114,0.044250,0.0036886,0.051361,0.0000,0.024002,0.010218,0.026031
0.019173,0.045471,0.0037477,0.049835,0.0000,0.025223,0.010316,0.027145
0.019252,0.043640,0.0038069,0.051254,0.0000,0.022675,0.010395,0.023087
0.019311,0.043533,0.0038858,0.051254,0.0000,0.021561,0.010494,0.022675
0.019370,0.045975,0.0039450,0.052689,0.0000,0.025116,0.010592,0.025620
0.019429,0.046082,0.0040239,0.050858,0.0000,0.024002,0.010691,0.026138
0.019488,0.042923,0.0040831,0.052277,0.0000,0.025528,0.010790,0.023392
0.019547,0.043121,0.0041620,0.055130,0.0000,0.021561,0.010888,0.025330
0.019607,0.044556,0.0042211,0.054016,0.0000,0.022781,0.010987,0.025223
0.019666,0.045258,0.0043000,0.053192,0.0000,0.023392,0.011085,0.024918
0.019745,0.044342,0.0043789,0.052582,0.0000,0.024719,0.011164,0.023804
0.019824,0.043427,0.0044776,0.056656,0.0000,0.022369,0.011263,0.024719
0.019883,0.049637,0.0045565,0.055542,0.0000,0.024002,0.011342,0.025421
0.019962,0.049332,0.0046551,0.055740,0.0000,0.023804,0.011421,0.026550
0.020021,0.046082,0.0047340,0.056656,0.0000,0.023697,0.011519,0.022888
0.020100,0.047501,0.0048326,0.057678,0.0000,0.022583,0.011598,0.023804
0.020159,0.046082,0.0049312,0.060516,0.0000,0.024002,0.011697,0.024200
0.020218,0.047806,0.0050299,0.055939,0.0000,0.024612,0.011776,0.025421
0.020277,0.045868,0.0051088,0.059402,0.0000,0.022781,0.011855,0.021973
0.020336,0.045563,0.0051877,0.059708,0.0000,0.021057,0.011953,0.022888
0.020376,0.049942,0.0052863,0.062561,0.0000,0.022278,0.012052,0.025620
0.020435,0.047913,0.0053455,0.059601,0.0000,0.023590,0.012151,0.025833
0.020475,0.048523,0.0054046,0.063171,0.0000,0.022278,0.012249,0.024918
0.020534,0.045975,0.0054638,0.062454,0.0000,0.022064,0.012348,0.024612
0.020573,0.049530,0.0055427,0.064285,0.0000,0.024200,0.012427,0.023193
0.020632,0.049637,0.0056019,0.060120,0.0000,0.024200,0.012506,0.024918
0.020672,0.049637,0.0056611,0.063568,0.0000,0.023499,0.012585,0.023392
0.020731,0.047607,0.0057202,0.062561,0.0000,0.021866,0.012663,0.023285
0.020770,0.050751,0.0057597,0.064697,0.0000,0.022781,0.012762,0.023804
0.020830,0.050247,0.0058189,0.061127,0.0000,0.023590,0.012841,0.025620
0.020869,0.050964,0.0058780,0.064484,0.0000,0.022171,0.012920,0.022781
0.020928,0.050247,0.0059372,0.064484,0.0000,0.021255,0.012999,0.024200
0.020968,0.049942,0.0060161,0.063263,0.0000,0.022064,0.013078,0.023193
0.021027,0.052185,0.0060753,0.061935,0.0000,0.024414,0.013157,0.023697
0.021066,0.049225,0.0061147,0.064896,0.0000,0.022369,0.013235,0.023392
0.021125,0.050858,0.0061739,0.064590,0.0000,0.021667,0.013295,0.023499
0.021165,0.051880,0.0062331,0.065308,0.0000,0.023804,0.013374,0.024918
0.021224,0.052994,0.0063120,0.064896,0.0000,0.024612,0.013433,0.025223
